Id,age,years_of_experience,lesson_price,qualification,physics,chemistry,biology,english,geography,history,mean_exam_points
309,38.0,1.0,2250.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,75
310,41.0,2.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,59
311,41.0,1.0,1400.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,51
312,37.0,3.0,2850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,89
313,59.0,3.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64
314,24.0,2.0,2750.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84
315,43.0,2.0,1650.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,57
316,50.0,6.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36
317,36.0,1.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78
318,49.0,0.0,1300.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,76
319,61.0,7.0,2600.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,95
320,50.0,5.0,1450.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52
321,44.0,0.0,1350.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51
322,36.0,0.0,2200.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,90
323,33.0,2.0,2950.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,84
324,58.0,2.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43
325,28.0,6.0,2650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63
326,38.0,2.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47
327,59.0,1.0,1350.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,55
328,38.0,3.0,2850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,74
329,34.0,2.0,1400.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,62
330,53.0,3.0,950.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47
331,50.0,0.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62
332,63.0,3.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50
333,46.0,2.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69
334,51.0,6.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,46
335,60.0,0.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,70
336,47.0,1.0,1750.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59
337,46.0,1.0,1550.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63
338,41.0,2.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48
339,53.0,1.0,1650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62
340,49.0,5.0,3100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,87
341,41.0,3.0,1150.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,54
342,58.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58
343,38.0,0.0,1450.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,49
344,46.0,0.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,81
345,34.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57
346,37.0,2.0,1050.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,46
347,33.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
348,53.0,1.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55
349,48.0,0.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,88
350,48.0,1.0,1400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56
351,43.0,4.0,2550.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83
352,50.0,4.0,1200.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,71
353,51.0,4.0,2650.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85
354,48.0,3.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70
355,43.0,2.0,1600.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,82
356,47.0,4.0,1600.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41
357,56.0,3.0,1200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51
358,35.0,1.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55
359,48.0,9.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50
360,39.0,0.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,55
361,41.0,3.0,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54
362,39.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67
363,40.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
364,38.0,3.0,2700.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,90
365,45.0,4.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,67
366,43.0,1.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45
367,33.0,2.0,1700.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,43
368,37.0,2.0,2300.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,78
369,54.0,3.0,1900.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,68
370,50.0,2.0,1650.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48
371,47.0,1.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57
372,40.0,1.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71
373,39.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65
374,50.0,3.0,800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52
375,48.0,2.0,1450.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,56
376,28.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32
377,42.0,2.0,1350.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,60
378,32.0,1.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75
379,48.0,5.0,2700.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,88
380,56.0,3.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44
381,51.0,2.0,1350.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,59
382,55.0,0.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60
383,45.0,0.0,2250.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,95
384,34.0,2.0,2550.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,73
385,51.0,3.0,1550.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,52
386,53.0,1.0,1750.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,69
387,44.0,3.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57
388,46.0,4.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60
389,34.0,3.0,1400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60
390,47.0,0.0,2150.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,72
391,34.0,2.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,71
392,51.0,3.0,2050.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83
393,51.0,6.0,3050.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,82
394,35.0,4.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54
395,46.0,0.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,71
396,47.0,0.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50
397,56.0,3.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40
398,56.0,1.0,1450.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,60
399,46.0,3.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68
400,42.0,0.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63
401,38.0,4.0,1400.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,66
402,51.0,5.0,2050.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,94
403,54.0,0.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,81
404,52.0,2.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35
405,47.0,0.0,1450.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,61
406,50.0,3.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68
407,51.0,4.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,59
408,42.0,0.0,1700.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,69
409,52.0,5.0,2700.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,93
410,48.0,2.0,1600.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,47
411,42.0,4.0,3000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,76
412,52.0,1.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90
413,50.0,1.0,1600.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,67
414,44.0,0.0,1450.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,57
415,53.0,1.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
416,51.0,0.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61
417,56.0,1.0,1450.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,60
418,44.0,1.0,1650.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,64
419,38.0,0.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70
420,43.0,0.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72
421,46.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81
422,42.0,2.0,2000.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,74
423,27.0,3.0,1350.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,63
424,50.0,1.0,1600.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,38
425,48.0,2.0,1600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48
426,34.0,1.0,1550.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,62
427,37.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41
428,46.0,2.0,1950.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56
429,40.0,1.0,1600.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,71
430,42.0,0.0,1550.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,44
431,38.0,4.0,2200.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,76
432,54.0,2.0,1650.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42
433,53.0,4.0,1550.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63
434,42.0,4.0,2750.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,90
435,46.0,2.0,1450.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,69
436,38.0,2.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,74
437,49.0,1.0,1500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,60
438,40.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56
439,58.0,0.0,2200.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,66
440,54.0,1.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49
441,50.0,0.0,1450.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,63
442,44.0,4.0,1750.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
443,53.0,3.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68
444,48.0,0.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,82
445,54.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56
446,45.0,2.0,1300.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,67
447,40.0,3.0,1450.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,62
448,34.0,0.0,2250.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,80
449,39.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54
450,44.0,1.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
451,55.0,6.0,2600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83
452,36.0,5.0,1950.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,81
453,36.0,3.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
454,42.0,2.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66
455,48.0,2.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
456,50.0,1.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54
457,38.0,5.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54
458,33.0,1.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,52
459,40.0,5.0,1200.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,61
460,36.0,2.0,1950.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,76
461,60.0,0.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61
462,46.0,4.0,1100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,66
463,47.0,1.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,73
464,40.0,0.0,2200.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,63
465,56.0,1.0,1750.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,82
466,63.0,3.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50
467,42.0,1.0,1200.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50
468,66.0,2.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46
469,46.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
470,47.0,5.0,1650.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,71
471,52.0,0.0,2200.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,80
472,45.0,1.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68
473,50.0,0.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42
474,51.0,0.0,1350.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,63
475,42.0,2.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75
476,58.0,2.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60
477,62.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44
478,49.0,1.0,1650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78
479,51.0,5.0,1950.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,76
480,54.0,0.0,1400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,57
481,47.0,1.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,64
482,62.0,5.0,1350.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52
483,38.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56
484,34.0,5.0,2450.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,79
485,58.0,3.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,73
486,36.0,1.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60
487,36.0,2.0,1650.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46
488,42.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51
489,41.0,3.0,2750.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,97
490,50.0,2.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50
491,33.0,3.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55
492,44.0,0.0,1550.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,58
493,36.0,0.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60
494,48.0,4.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
495,41.0,0.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54
496,54.0,2.0,1300.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,46
497,37.0,0.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58
498,34.0,0.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42
499,52.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55
500,49.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40
501,46.0,0.0,1150.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,58
502,49.0,0.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,76
503,45.0,3.0,2450.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,82
504,42.0,0.0,1200.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,71
505,35.0,4.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64
506,42.0,4.0,2700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,91
507,47.0,2.0,1600.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,69
508,33.0,1.0,1550.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,49
509,32.0,2.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,79
510,38.0,0.0,1200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49
511,43.0,1.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
512,58.0,2.0,2050.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,68
513,48.0,7.0,1900.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70
514,53.0,1.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50
515,45.0,2.0,2250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,91
516,34.0,3.0,2350.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,87
517,52.0,0.0,1500.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,44
518,47.0,2.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41
519,49.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,72
520,44.0,4.0,2750.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,80
521,45.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46
522,42.0,1.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51
523,53.0,2.0,2000.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,73
524,54.0,0.0,1200.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,61
525,32.0,3.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44
526,36.0,0.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74
527,51.0,1.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54
528,52.0,1.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48
529,37.0,3.0,1750.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,50
530,50.0,2.0,2350.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73
531,44.0,1.0,2050.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,94
532,55.0,0.0,1500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51
533,64.0,7.0,2550.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,96
534,28.0,4.0,2400.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,65
535,33.0,4.0,1700.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,60
536,51.0,3.0,1800.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,73
537,41.0,3.0,2100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,72
538,44.0,3.0,2450.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,76
539,56.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78
540,50.0,7.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50
541,55.0,1.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
542,43.0,3.0,1700.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41
543,42.0,2.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,67
544,36.0,3.0,2400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,87
545,35.0,1.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,91
546,48.0,2.0,1650.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,61
547,39.0,3.0,1850.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,73
548,56.0,0.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60
549,49.0,2.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48
550,36.0,2.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35
551,45.0,3.0,1350.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,39
552,56.0,0.0,1550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35
553,32.0,3.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49
554,49.0,2.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57
555,44.0,4.0,3100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,81
556,40.0,1.0,1400.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,66
557,43.0,4.0,1550.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63
558,47.0,0.0,2200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,81
559,54.0,5.0,1550.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59
560,37.0,1.0,1350.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49
561,43.0,4.0,2250.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,97
562,52.0,1.0,2250.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,83
563,35.0,0.0,1450.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,59
564,43.0,0.0,2150.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,68
565,43.0,1.0,1250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52
566,49.0,4.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56
567,50.0,6.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37
568,51.0,2.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,79
569,29.0,4.0,1050.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62
570,46.0,3.0,850.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,74
571,32.0,1.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41
572,44.0,4.0,3150.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,82
573,44.0,0.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,85
574,60.0,1.0,1500.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,51
575,48.0,4.0,2050.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,76
576,45.0,0.0,2250.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,82
577,59.0,2.0,2200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,76
578,48.0,2.0,1000.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,68
579,39.0,4.0,1350.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,54
580,42.0,6.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,54
581,52.0,2.0,1400.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,76
582,45.0,2.0,2300.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,73
583,45.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35
584,48.0,2.0,1450.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55
585,42.0,4.0,2300.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,89
586,64.0,2.0,1650.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,75
587,44.0,2.0,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47
588,53.0,1.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65
589,47.0,1.0,1400.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,56
590,40.0,2.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49
591,65.0,2.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70
592,47.0,4.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53
593,45.0,5.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71
594,48.0,2.0,1600.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,69
595,45.0,0.0,1350.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,73
596,26.0,0.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83
597,50.0,1.0,1650.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,41
598,47.0,1.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
599,48.0,2.0,1050.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50
600,48.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
601,39.0,0.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
602,47.0,2.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60
603,51.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57
604,63.0,1.0,1550.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,58
605,49.0,4.0,600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45
606,62.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40
607,43.0,1.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,67
608,49.0,2.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
609,60.0,3.0,1300.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,49
610,42.0,0.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81
611,41.0,5.0,850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55
612,48.0,0.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,94
613,58.0,3.0,1100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,73
614,42.0,3.0,2050.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,67
615,46.0,1.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32
616,41.0,3.0,3000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84
617,55.0,0.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68
618,44.0,4.0,2950.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,86
